user_id,experiment_group,assigned_at
100777,A,2026-05-13 00:00:00
100778,B,2026-05-03 03:00:00
100779,A,2026-05-14 09:00:00
100780,B,2026-05-04 17:00:00
100781,A,2026-05-02 01:00:00
100782,A,2026-05-05 18:00:00
100783,A,2026-05-20 02:00:00
100784,B,2026-05-03 15:00:00
100785,B,2026-05-09 18:00:00
100786,A,2026-05-17 16:00:00
100787,A,2026-05-03 05:00:00
100788,A,2026-05-03 08:00:00
100789,B,2026-05-02 23:00:00
100790,A,2026-05-19 20:00:00
100791,A,2026-05-01 15:00:00
100792,B,2026-05-28 16:00:00
100793,B,2026-05-20 21:00:00
100794,A,2026-05-27 20:00:00
100795,A,2026-05-24 13:00:00
100796,A,2026-05-01 10:00:00
100797,A,2026-05-18 10:00:00
100798,B,2026-05-28 20:00:00
100799,B,2026-05-25 08:00:00
100800,A,2026-05-07 03:00:00
100801,A,2026-05-11 08:00:00
100802,A,2026-05-07 16:00:00
100803,A,2026-05-12 00:00:00
100804,B,2026-05-28 02:00:00
100805,B,2026-05-27 11:00:00
100806,A,2026-05-01 05:00:00
100807,B,2026-05-19 07:00:00
100808,B,2026-05-15 12:00:00
100809,B,2026-05-12 13:00:00
100810,B,2026-05-10 10:00:00
100811,B,2026-05-25 08:00:00
100812,A,2026-05-16 12:00:00
100813,B,2026-05-20 03:00:00
100814,B,2026-05-26 07:00:00
100815,A,2026-05-11 03:00:00
100816,A,2026-05-25 05:00:00
100817,B,2026-05-05 12:00:00
100818,B,2026-05-06 17:00:00
100819,B,2026-05-01 08:00:00
100820,A,2026-05-14 09:00:00
100821,B,2026-05-22 12:00:00
100822,B,2026-05-01 02:00:00
100823,A,2026-05-17 10:00:00
100824,B,2026-05-08 14:00:00
100825,B,2026-05-22 09:00:00
100826,A,2026-05-06 23:00:00
100827,B,2026-05-01 23:00:00
100828,A,2026-05-16 03:00:00
100829,A,2026-05-07 22:00:00
100830,A,2026-05-12 08:00:00
100831,B,2026-05-27 16:00:00
100832,B,2026-05-03 02:00:00
100833,A,2026-05-20 03:00:00
100834,A,2026-05-03 05:00:00
100835,A,2026-05-05 07:00:00
100836,B,2026-05-12 07:00:00
100837,B,2026-05-23 12:00:00
100838,A,2026-05-24 01:00:00
100839,A,2026-05-03 09:00:00
100840,A,2026-05-28 09:00:00
100841,B,2026-05-13 17:00:00
100842,A,2026-05-03 15:00:00
100843,B,2026-05-11 09:00:00
100844,A,2026-05-25 23:00:00
100845,B,2026-05-10 08:00:00
100846,A,2026-05-06 21:00:00
100847,B,2026-05-16 08:00:00
100848,A,2026-05-19 08:00:00
100849,A,2026-05-07 12:00:00
100850,B,2026-05-27 00:00:00
100851,A,2026-05-28 03:00:00
100852,B,2026-05-11 07:00:00
100853,B,2026-05-02 10:00:00
100854,A,2026-05-22 00:00:00
100855,B,2026-05-24 23:00:00
100856,B,2026-05-19 06:00:00
100857,B,2026-05-08 00:00:00
100858,B,2026-05-06 14:00:00
100859,A,2026-05-14 19:00:00
100860,B,2026-05-11 10:00:00
100861,A,2026-05-08 12:00:00
100862,A,2026-05-01 01:00:00
100863,A,2026-05-04 16:00:00
100864,B,2026-05-20 09:00:00
100865,B,2026-05-17 01:00:00
100866,B,2026-05-17 13:00:00
100867,B,2026-05-22 16:00:00
100868,A,2026-05-17 13:00:00
100869,B,2026-05-22 00:00:00
100870,B,2026-05-04 18:00:00
100871,A,2026-05-23 00:00:00
100872,A,2026-05-14 04:00:00
100873,A,2026-05-06 07:00:00
100874,B,2026-05-14 15:00:00
100875,B,2026-05-17 02:00:00
100876,A,2026-05-28 04:00:00
100877,B,2026-05-02 07:00:00
100878,B,2026-05-22 01:00:00
100879,B,2026-05-16 01:00:00
100880,A,2026-05-08 20:00:00
100881,B,2026-05-01 14:00:00
100882,B,2026-05-26 14:00:00
100883,A,2026-05-26 04:00:00
100884,B,2026-05-03 00:00:00
100885,A,2026-05-22 22:00:00
100886,B,2026-05-22 08:00:00
100887,B,2026-05-21 13:00:00
100888,A,2026-05-02 19:00:00
100889,A,2026-05-22 10:00:00
100890,B,2026-05-06 16:00:00
100891,B,2026-05-14 00:00:00
100892,B,2026-05-21 21:00:00
100893,B,2026-05-27 10:00:00
100894,B,2026-05-15 08:00:00
100895,A,2026-05-14 03:00:00
100896,A,2026-05-25 00:00:00
100897,B,2026-05-23 12:00:00
100898,B,2026-05-27 15:00:00
100899,B,2026-05-19 20:00:00
100900,A,2026-05-02 06:00:00
100901,B,2026-05-02 02:00:00
100902,A,2026-05-10 14:00:00
100903,B,2026-05-13 09:00:00
100904,A,2026-05-25 20:00:00
100905,A,2026-05-02 00:00:00
100906,B,2026-05-05 12:00:00
100907,A,2026-05-01 00:00:00
100908,B,2026-05-04 20:00:00
100909,B,2026-05-16 17:00:00
100910,A,2026-05-15 17:00:00
100911,A,2026-05-18 08:00:00
100912,B,2026-05-01 12:00:00
100913,B,2026-05-05 14:00:00
100914,B,2026-05-09 09:00:00
100915,B,2026-05-04 23:00:00
100916,B,2026-05-06 15:00:00
100917,B,2026-05-21 17:00:00
100918,B,2026-05-04 21:00:00
100919,B,2026-05-15 17:00:00
100920,B,2026-05-16 17:00:00
100921,A,2026-05-13 20:00:00
100922,B,2026-05-20 06:00:00
100923,B,2026-05-11 18:00:00
100924,B,2026-05-03 04:00:00
100925,B,2026-05-19 13:00:00
100926,A,2026-05-05 21:00:00
100927,B,2026-05-19 06:00:00
100928,A,2026-05-06 04:00:00
100929,A,2026-05-15 20:00:00
100930,B,2026-05-05 12:00:00
100931,A,2026-05-09 19:00:00
100932,B,2026-05-09 20:00:00
100933,A,2026-05-27 10:00:00
100934,A,2026-05-04 12:00:00
100935,B,2026-05-23 03:00:00
100936,A,2026-05-14 02:00:00
100937,A,2026-05-12 07:00:00
100938,B,2026-05-26 15:00:00
100939,A,2026-05-07 09:00:00
100940,B,2026-05-02 19:00:00
100941,B,2026-05-08 19:00:00
100942,A,2026-05-17 01:00:00
100943,B,2026-05-10 16:00:00
100944,B,2026-05-28 09:00:00
100945,A,2026-05-23 23:00:00
100946,A,2026-05-13 19:00:00
100947,A,2026-05-02 08:00:00
100948,B,2026-05-23 08:00:00
100949,B,2026-05-26 15:00:00
100950,A,2026-05-03 23:00:00
100951,B,2026-05-10 18:00:00
100952,A,2026-05-25 14:00:00
100953,A,2026-05-21 03:00:00
100954,A,2026-05-13 21:00:00
100955,A,2026-05-23 10:00:00
100956,B,2026-05-21 09:00:00
100957,B,2026-05-28 16:00:00
100958,B,2026-05-27 15:00:00
100959,B,2026-05-08 05:00:00
100960,A,2026-05-25 19:00:00
100961,A,2026-05-22 05:00:00
100962,B,2026-05-04 02:00:00
100963,B,2026-05-15 06:00:00
100964,B,2026-05-09 03:00:00
100965,B,2026-05-19 07:00:00
100966,A,2026-05-23 10:00:00
100967,B,2026-05-19 00:00:00
100968,B,2026-05-26 10:00:00
100969,B,2026-05-01 14:00:00
100970,B,2026-05-02 05:00:00
100971,B,2026-05-06 02:00:00
100972,A,2026-05-04 07:00:00
100973,A,2026-05-24 12:00:00
100974,A,2026-05-06 06:00:00
100975,B,2026-05-27 03:00:00
100976,B,2026-05-12 15:00:00
100977,B,2026-05-22 12:00:00
100978,A,2026-05-22 20:00:00
100979,B,2026-05-22 14:00:00
100980,A,2026-05-01 13:00:00
100981,B,2026-05-15 05:00:00
100982,A,2026-05-13 07:00:00
100983,A,2026-05-20 20:00:00
100984,B,2026-05-18 02:00:00
100985,A,2026-05-23 19:00:00
100986,A,2026-05-22 21:00:00
100987,B,2026-05-23 02:00:00
100988,A,2026-05-15 01:00:00
100989,A,2026-05-22 02:00:00
100990,A,2026-05-16 12:00:00
100991,B,2026-05-05 08:00:00
100992,B,2026-05-24 01:00:00
100993,A,2026-05-25 17:00:00
100994,B,2026-05-05 17:00:00
100995,B,2026-05-01 13:00:00
100996,B,2026-05-03 17:00:00
100997,B,2026-05-11 09:00:00
100998,B,2026-05-28 22:00:00
100999,A,2026-05-16 22:00:00
101000,A,2026-05-19 11:00:00
101001,A,2026-05-09 14:00:00
101002,A,2026-05-03 19:00:00
101003,B,2026-05-22 00:00:00
101004,B,2026-05-23 04:00:00
101005,B,2026-05-09 15:00:00
101006,A,2026-05-09 14:00:00
101007,A,2026-05-26 16:00:00
101008,A,2026-05-17 21:00:00
101009,A,2026-05-20 16:00:00
101010,A,2026-05-07 17:00:00
101011,A,2026-05-06 02:00:00
101012,B,2026-05-08 01:00:00
101013,B,2026-05-22 10:00:00
101014,A,2026-05-05 13:00:00
101015,A,2026-05-22 20:00:00
101016,A,2026-05-10 10:00:00
101017,B,2026-05-01 13:00:00
101018,B,2026-05-14 22:00:00
101019,A,2026-05-12 21:00:00
101020,B,2026-05-18 22:00:00
101021,B,2026-05-26 10:00:00
101022,A,2026-05-24 00:00:00
101023,A,2026-05-10 17:00:00
101024,B,2026-05-11 08:00:00
101025,B,2026-05-06 13:00:00
101026,B,2026-05-27 10:00:00
101027,A,2026-05-05 18:00:00
101028,A,2026-05-16 00:00:00
101029,A,2026-05-05 23:00:00
101030,B,2026-05-19 14:00:00
101031,B,2026-05-15 16:00:00
101032,B,2026-05-07 19:00:00
101033,A,2026-05-05 16:00:00
101034,A,2026-05-18 11:00:00
101035,B,2026-05-18 13:00:00
101036,A,2026-05-16 01:00:00
101037,A,2026-05-16 20:00:00
101038,A,2026-05-23 08:00:00
101039,A,2026-05-22 13:00:00
101040,A,2026-05-22 04:00:00
101041,B,2026-05-03 08:00:00
101042,B,2026-05-10 14:00:00
101043,B,2026-05-09 19:00:00
101044,A,2026-05-08 09:00:00
101045,A,2026-05-07 12:00:00
101046,B,2026-05-26 19:00:00
101047,B,2026-05-01 10:00:00
101048,B,2026-05-25 12:00:00
101049,B,2026-05-25 07:00:00
101050,B,2026-05-04 00:00:00
101051,A,2026-05-18 02:00:00
101052,A,2026-05-20 14:00:00
101053,B,2026-05-09 12:00:00
101054,B,2026-05-15 17:00:00
101055,B,2026-05-18 12:00:00
101056,B,2026-05-14 06:00:00
101057,B,2026-05-09 08:00:00
101058,A,2026-05-01 18:00:00
101059,B,2026-05-27 06:00:00
101060,B,2026-05-08 20:00:00
101061,B,2026-05-16 03:00:00
101062,A,2026-05-09 17:00:00
101063,B,2026-05-09 19:00:00
101064,A,2026-05-17 08:00:00
101065,B,2026-05-22 13:00:00
101066,A,2026-05-24 13:00:00
101067,B,2026-05-18 22:00:00
101068,B,2026-05-08 08:00:00
101069,B,2026-05-01 20:00:00
101070,A,2026-05-26 18:00:00
101071,B,2026-05-08 10:00:00
101072,B,2026-05-22 20:00:00
101073,A,2026-05-02 08:00:00
101074,B,2026-05-15 04:00:00
101075,B,2026-05-09 18:00:00
101076,B,2026-05-04 02:00:00
101077,A,2026-05-24 01:00:00
101078,B,2026-05-26 07:00:00
101079,B,2026-05-22 04:00:00
101080,A,2026-05-11 09:00:00
101081,B,2026-05-08 10:00:00
101082,B,2026-05-14 12:00:00
101083,B,2026-05-05 14:00:00
101084,A,2026-05-19 04:00:00
101085,B,2026-05-10 04:00:00
101086,A,2026-05-10 11:00:00
101087,B,2026-05-26 03:00:00
101088,B,2026-05-14 17:00:00
101089,B,2026-05-28 18:00:00
101090,A,2026-05-15 10:00:00
101091,A,2026-05-13 23:00:00
101092,B,2026-05-11 18:00:00
101093,B,2026-05-08 00:00:00
101094,A,2026-05-09 18:00:00
101095,A,2026-05-26 03:00:00
101096,B,2026-05-27 18:00:00
101097,A,2026-05-25 16:00:00
101098,B,2026-05-25 03:00:00
101099,B,2026-05-04 05:00:00
101100,A,2026-05-26 23:00:00
101101,B,2026-05-17 15:00:00
101102,A,2026-05-04 05:00:00
101103,A,2026-05-27 05:00:00
101104,B,2026-05-11 02:00:00
101105,A,2026-05-05 13:00:00
101106,A,2026-05-08 06:00:00
101107,A,2026-05-24 23:00:00
101108,B,2026-05-02 03:00:00
101109,B,2026-05-02 07:00:00
101110,B,2026-05-04 17:00:00
101111,B,2026-05-02 03:00:00
101112,A,2026-05-17 21:00:00
101113,A,2026-05-02 22:00:00
101114,B,2026-05-21 20:00:00
101115,A,2026-05-15 20:00:00
101116,A,2026-05-07 13:00:00
101117,A,2026-05-05 04:00:00
101118,B,2026-05-11 11:00:00
101119,B,2026-05-04 05:00:00
101120,B,2026-05-11 00:00:00
101121,B,2026-05-26 10:00:00
101122,A,2026-05-01 16:00:00
101123,A,2026-05-05 01:00:00
101124,A,2026-05-04 12:00:00
101125,A,2026-05-19 12:00:00
101126,A,2026-05-02 12:00:00
101127,B,2026-05-09 13:00:00
101128,B,2026-05-18 14:00:00
101129,B,2026-05-17 01:00:00
101130,A,2026-05-04 05:00:00
101131,B,2026-05-27 09:00:00
101132,B,2026-05-03 21:00:00
101133,A,2026-05-24 05:00:00
101134,A,2026-05-01 21:00:00
101135,A,2026-05-28 19:00:00
101136,A,2026-05-09 08:00:00
101137,A,2026-05-04 02:00:00
101138,A,2026-05-21 08:00:00
101139,A,2026-05-23 19:00:00
101140,A,2026-05-15 03:00:00
101141,A,2026-05-20 05:00:00
101142,A,2026-05-09 00:00:00
101143,B,2026-05-06 22:00:00
101144,B,2026-05-04 02:00:00
101145,A,2026-05-21 17:00:00
101146,A,2026-05-11 04:00:00
101147,A,2026-05-24 05:00:00
101148,B,2026-05-11 06:00:00
101149,A,2026-05-10 22:00:00
101150,B,2026-05-21 01:00:00
101151,B,2026-05-13 20:00:00
101152,A,2026-05-23 05:00:00
101153,A,2026-05-08 21:00:00
101154,A,2026-05-12 13:00:00
101155,B,2026-05-01 04:00:00
101156,B,2026-05-21 07:00:00
101157,A,2026-05-03 09:00:00
101158,B,2026-05-03 04:00:00
101159,B,2026-05-27 04:00:00
101160,B,2026-05-18 01:00:00
101161,B,2026-05-06 06:00:00
101162,A,2026-05-08 13:00:00
101163,B,2026-05-21 16:00:00
101164,A,2026-05-25 07:00:00
101165,B,2026-05-21 01:00:00
101166,A,2026-05-15 10:00:00
101167,A,2026-05-14 15:00:00
101168,B,2026-05-14 08:00:00
101169,B,2026-05-13 01:00:00
101170,A,2026-05-23 12:00:00
101171,B,2026-05-22 13:00:00
101172,A,2026-05-26 18:00:00
101173,A,2026-05-14 22:00:00
101174,B,2026-05-28 13:00:00
101175,B,2026-05-07 08:00:00
101176,A,2026-05-27 05:00:00
101177,A,2026-05-14 10:00:00
101178,B,2026-05-12 09:00:00
101179,A,2026-05-08 15:00:00
101180,A,2026-05-02 15:00:00
101181,A,2026-05-14 15:00:00
101182,A,2026-05-06 13:00:00
101183,A,2026-05-18 22:00:00
101184,A,2026-05-05 11:00:00
101185,B,2026-05-10 23:00:00
101186,A,2026-05-03 22:00:00
101187,A,2026-05-13 20:00:00
101188,A,2026-05-10 04:00:00
101189,A,2026-05-22 23:00:00
101190,A,2026-05-01 09:00:00
101191,A,2026-05-17 18:00:00
101192,B,2026-05-03 18:00:00
101193,A,2026-05-17 18:00:00
101194,B,2026-05-15 08:00:00
101195,A,2026-05-26 09:00:00
101196,A,2026-05-17 10:00:00
101197,A,2026-05-06 09:00:00
101198,B,2026-05-20 04:00:00
101199,A,2026-05-16 15:00:00
101200,A,2026-05-13 18:00:00
101201,B,2026-05-09 23:00:00
101202,B,2026-05-11 12:00:00
101203,B,2026-05-06 10:00:00
101204,B,2026-05-05 23:00:00
101205,A,2026-05-27 15:00:00
101206,B,2026-05-07 02:00:00
101207,B,2026-05-22 04:00:00
101208,B,2026-05-28 00:00:00
101209,A,2026-05-21 00:00:00
101210,B,2026-05-11 22:00:00
101211,A,2026-05-01 20:00:00
101212,A,2026-05-26 20:00:00
101213,B,2026-05-17 12:00:00
101214,A,2026-05-07 03:00:00
101215,B,2026-05-18 14:00:00
101216,B,2026-05-13 22:00:00
101217,A,2026-05-28 16:00:00
101218,B,2026-05-13 21:00:00
101219,A,2026-05-20 19:00:00
101220,A,2026-05-24 06:00:00
101221,B,2026-05-27 20:00:00
101222,B,2026-05-22 19:00:00
101223,B,2026-05-16 01:00:00
101224,B,2026-05-17 14:00:00
101225,B,2026-05-11 07:00:00
101226,A,2026-05-14 19:00:00
101227,A,2026-05-11 03:00:00
101228,B,2026-05-09 20:00:00
101229,A,2026-05-02 02:00:00
101230,B,2026-05-16 18:00:00
101231,B,2026-05-01 23:00:00
101232,B,2026-05-04 00:00:00
101233,A,2026-05-26 21:00:00
101234,B,2026-05-05 13:00:00
101235,A,2026-05-22 14:00:00
101236,B,2026-05-05 06:00:00
101237,A,2026-05-12 09:00:00
101238,B,2026-05-28 02:00:00
101239,B,2026-05-11 18:00:00
101240,B,2026-05-13 03:00:00
101241,A,2026-05-12 10:00:00
101242,A,2026-05-05 06:00:00
101243,B,2026-05-19 22:00:00
101244,B,2026-05-05 21:00:00
101245,B,2026-05-18 07:00:00
101246,B,2026-05-25 22:00:00
101247,A,2026-05-08 12:00:00
101248,B,2026-05-26 17:00:00
101249,A,2026-05-23 06:00:00
101250,B,2026-05-08 14:00:00
101251,B,2026-05-26 13:00:00
101252,A,2026-05-27 04:00:00
101253,B,2026-05-17 07:00:00
101254,B,2026-05-17 12:00:00
101255,A,2026-05-12 13:00:00
101256,A,2026-05-22 16:00:00
101257,A,2026-05-08 10:00:00
101258,A,2026-05-04 09:00:00
101259,A,2026-05-02 13:00:00
101260,B,2026-05-26 06:00:00
101261,A,2026-05-15 23:00:00
101262,B,2026-05-03 02:00:00
101263,A,2026-05-11 15:00:00
101264,A,2026-05-21 18:00:00
101265,A,2026-05-08 22:00:00
101266,B,2026-05-15 00:00:00
101267,A,2026-05-04 17:00:00
101268,A,2026-05-02 06:00:00
101269,A,2026-05-12 17:00:00
101270,B,2026-05-28 19:00:00
101271,A,2026-05-10 23:00:00
101272,B,2026-05-12 20:00:00
101273,B,2026-05-01 12:00:00
101274,A,2026-05-06 03:00:00
101275,A,2026-05-06 09:00:00
101276,B,2026-05-18 03:00:00
101277,B,2026-05-06 18:00:00
101278,A,2026-05-02 19:00:00
101279,A,2026-05-10 05:00:00
101280,A,2026-05-05 10:00:00
101281,A,2026-05-21 20:00:00
101282,A,2026-05-16 13:00:00
101283,A,2026-05-27 02:00:00
101284,A,2026-05-25 02:00:00
101285,B,2026-05-04 06:00:00
101286,B,2026-05-05 13:00:00
101287,B,2026-05-06 07:00:00
101288,A,2026-05-08 22:00:00
101289,A,2026-05-06 02:00:00
101290,B,2026-05-07 20:00:00
101291,B,2026-05-04 06:00:00
101292,A,2026-05-20 11:00:00
101293,B,2026-05-14 15:00:00
101294,A,2026-05-09 03:00:00
101295,A,2026-05-22 12:00:00
101296,B,2026-05-25 01:00:00
101297,A,2026-05-24 01:00:00
101298,A,2026-05-01 22:00:00
101299,A,2026-05-10 14:00:00
101300,A,2026-05-03 08:00:00
101301,A,2026-05-18 08:00:00
101302,A,2026-05-13 16:00:00
101303,A,2026-05-12 17:00:00
101304,A,2026-05-12 08:00:00
101305,B,2026-05-05 23:00:00
101306,A,2026-05-19 19:00:00
101307,A,2026-05-04 00:00:00
101308,B,2026-05-25 13:00:00
101309,A,2026-05-27 11:00:00
101310,B,2026-05-19 21:00:00
101311,B,2026-05-20 20:00:00
101312,B,2026-05-28 00:00:00
101313,B,2026-05-05 03:00:00
101314,B,2026-05-18 21:00:00
101315,B,2026-05-20 07:00:00
101316,B,2026-05-01 09:00:00
101317,A,2026-05-25 01:00:00
101318,A,2026-05-07 08:00:00
101319,B,2026-05-27 00:00:00
101320,A,2026-05-28 02:00:00
101321,A,2026-05-11 18:00:00
101322,B,2026-05-25 12:00:00
101323,A,2026-05-02 12:00:00
101324,B,2026-05-11 16:00:00
101325,A,2026-05-15 18:00:00
101326,B,2026-05-07 13:00:00
101327,A,2026-05-04 04:00:00
101328,B,2026-05-14 22:00:00
101329,A,2026-05-10 06:00:00
101330,A,2026-05-05 08:00:00
101331,A,2026-05-22 10:00:00
101332,A,2026-05-13 13:00:00
101333,A,2026-05-09 07:00:00
101334,A,2026-05-15 03:00:00
101335,B,2026-05-20 02:00:00
101336,A,2026-05-09 04:00:00
101337,A,2026-05-15 16:00:00
101338,A,2026-05-18 11:00:00
101339,B,2026-05-17 23:00:00
101340,A,2026-05-11 02:00:00
101341,B,2026-05-03 23:00:00
101342,A,2026-05-10 04:00:00
101343,B,2026-05-17 04:00:00
101344,A,2026-05-17 13:00:00
101345,A,2026-05-11 14:00:00
101346,B,2026-05-16 13:00:00
101347,A,2026-05-10 00:00:00
101348,A,2026-05-23 00:00:00
101349,B,2026-05-21 01:00:00
101350,B,2026-05-16 21:00:00
101351,A,2026-05-20 00:00:00
101352,A,2026-05-16 21:00:00
101353,B,2026-05-01 13:00:00
101354,B,2026-05-21 09:00:00
101355,B,2026-05-05 08:00:00
101356,B,2026-05-15 21:00:00
101357,B,2026-05-17 18:00:00
101358,A,2026-05-23 08:00:00
101359,B,2026-05-10 17:00:00
101360,A,2026-05-18 23:00:00
101361,B,2026-05-09 08:00:00
101362,A,2026-05-28 20:00:00
101363,B,2026-05-25 20:00:00
101364,B,2026-05-27 17:00:00
101365,B,2026-05-18 20:00:00
101366,A,2026-05-26 04:00:00
101367,A,2026-05-28 14:00:00
101368,A,2026-05-23 11:00:00
101369,B,2026-05-15 13:00:00
101370,B,2026-05-27 07:00:00
101371,A,2026-05-03 01:00:00
101372,B,2026-05-12 18:00:00
101373,A,2026-05-27 14:00:00
101374,B,2026-05-25 05:00:00
101375,B,2026-05-11 07:00:00
101376,A,2026-05-22 06:00:00
101377,A,2026-05-03 07:00:00
101378,B,2026-05-08 13:00:00
101379,A,2026-05-02 04:00:00
101380,B,2026-05-24 00:00:00
101381,B,2026-05-18 07:00:00
101382,A,2026-05-19 21:00:00
101383,B,2026-05-16 04:00:00
101384,B,2026-05-12 15:00:00
101385,B,2026-05-22 16:00:00
101386,B,2026-05-24 14:00:00
101387,B,2026-05-24 07:00:00
101388,A,2026-05-09 11:00:00
101389,B,2026-05-03 03:00:00
101390,A,2026-05-04 20:00:00
101391,B,2026-05-15 03:00:00
101392,A,2026-05-23 02:00:00
101393,B,2026-05-28 11:00:00
101394,B,2026-05-18 08:00:00
101395,B,2026-05-24 14:00:00
101396,B,2026-05-01 14:00:00
101397,B,2026-05-09 13:00:00
101398,B,2026-05-02 20:00:00
101399,A,2026-05-06 22:00:00
101400,B,2026-05-27 14:00:00
101401,A,2026-05-22 00:00:00
101402,B,2026-05-22 05:00:00
101403,B,2026-05-05 23:00:00
101404,A,2026-05-09 13:00:00
101405,B,2026-05-13 06:00:00
101406,A,2026-05-15 02:00:00
101407,A,2026-05-07 21:00:00
101408,A,2026-05-17 22:00:00
101409,B,2026-05-03 17:00:00
101410,B,2026-05-15 18:00:00
101411,B,2026-05-15 21:00:00
101412,A,2026-05-17 00:00:00
101413,A,2026-05-21 02:00:00
101414,B,2026-05-25 00:00:00
101415,B,2026-05-24 01:00:00
101416,B,2026-05-16 07:00:00
101417,A,2026-05-09 14:00:00
101418,B,2026-05-18 00:00:00
101419,B,2026-05-24 07:00:00
101420,B,2026-05-13 12:00:00
101421,B,2026-05-27 20:00:00
101422,A,2026-05-17 20:00:00
101423,B,2026-05-24 15:00:00
101424,B,2026-05-18 02:00:00
101425,B,2026-05-14 19:00:00
101426,A,2026-05-02 08:00:00
101427,A,2026-05-28 15:00:00
101428,B,2026-05-07 03:00:00
101429,B,2026-05-05 14:00:00
101430,B,2026-05-02 05:00:00
101431,A,2026-05-15 13:00:00
101432,B,2026-05-07 16:00:00
101433,B,2026-05-16 04:00:00
101434,A,2026-05-22 05:00:00
101435,A,2026-05-11 07:00:00
101436,B,2026-05-12 10:00:00
101437,B,2026-05-14 00:00:00
101438,B,2026-05-07 02:00:00
101439,B,2026-05-08 14:00:00
101440,A,2026-05-02 14:00:00
101441,A,2026-05-10 07:00:00
101442,A,2026-05-22 20:00:00
101443,B,2026-05-14 22:00:00
101444,B,2026-05-21 15:00:00
101445,B,2026-05-15 18:00:00
101446,B,2026-05-23 15:00:00
101447,A,2026-05-17 07:00:00
101448,B,2026-05-25 15:00:00
101449,A,2026-05-11 09:00:00
101450,A,2026-05-23 13:00:00
101451,B,2026-05-10 18:00:00
101452,B,2026-05-12 22:00:00
101453,B,2026-05-26 10:00:00
101454,A,2026-05-26 13:00:00
101455,B,2026-05-16 04:00:00
101456,B,2026-05-26 14:00:00
101457,B,2026-05-17 14:00:00
101458,B,2026-05-10 22:00:00
101459,A,2026-05-25 04:00:00
101460,B,2026-05-16 05:00:00
101461,A,2026-05-17 17:00:00
101462,A,2026-05-11 16:00:00
101463,B,2026-05-13 06:00:00
101464,B,2026-05-07 19:00:00
101465,B,2026-05-09 08:00:00
101466,B,2026-05-27 18:00:00
101467,A,2026-05-02 18:00:00
101468,A,2026-05-17 21:00:00
101469,A,2026-05-15 18:00:00
101470,B,2026-05-26 07:00:00
101471,B,2026-05-26 15:00:00
101472,A,2026-05-23 08:00:00
101473,B,2026-05-28 18:00:00
101474,B,2026-05-02 16:00:00
101475,B,2026-05-21 05:00:00
101476,A,2026-05-14 03:00:00
101477,B,2026-05-09 11:00:00
101478,A,2026-05-14 01:00:00
101479,B,2026-05-22 21:00:00
101480,A,2026-05-10 04:00:00
101481,B,2026-05-01 11:00:00
101482,B,2026-05-17 03:00:00
101483,A,2026-05-26 02:00:00
101484,A,2026-05-13 20:00:00
101485,A,2026-05-07 06:00:00
101486,A,2026-05-28 03:00:00
101487,A,2026-05-05 13:00:00
101488,B,2026-05-18 21:00:00
101489,B,2026-05-16 11:00:00
101490,A,2026-05-16 20:00:00
101491,B,2026-05-07 06:00:00
101492,A,2026-05-28 13:00:00
101493,B,2026-05-02 17:00:00
101494,B,2026-05-03 21:00:00
101495,B,2026-05-06 12:00:00
101496,B,2026-05-27 13:00:00
101497,B,2026-05-28 04:00:00
101498,A,2026-05-14 16:00:00
101499,B,2026-05-14 08:00:00
